,age,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,subscribed,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,TotalLoan
1588,67.0,divorced,0.0,no,1.1261798163864152,0,0,15,mar,0.5073862394640812,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
1589,71.0,married,1.0,no,1.4223649608804423,0,0,15,mar,1.2373162603810612,7,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
1590,38.0,married,0.5,no,0.5491663720610815,0,0,16,mar,0.7372256695168894,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1591,35.0,single,0.5,no,0.6331720359372182,0,0,17,mar,1.0986122886681098,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0
1592,22.0,single,1.0,no,0.7973635908352872,0,0,17,mar,0.7595616234589524,3,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1593,35.0,married,0.5,no,0.6364778240717177,0,0,18,mar,0.6866886005205335,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1594,25.0,single,0.5,no,0.6361110534826071,0,0,18,mar,0.7454056742288199,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1595,52.0,single,0.5,no,0.6837476335484409,0,1,22,mar,0.32040266956431535,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.6931471805599453
1596,22.0,single,0.5,no,0.6287472499568626,1,0,22,mar,0.722747650336236,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453
1597,35.0,single,1.0,no,1.7592429593250354,1,0,22,mar,0.6380064218811453,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1598,29.0,single,1.0,no,0.7575557556249537,0,0,23,mar,0.7615676421858181,1,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1599,28.0,single,1.0,no,0.8238592874151862,0,0,23,mar,0.5820477682331009,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1600,37.0,married,0.5,no,1.2627123191490557,0,0,25,mar,0.4943821550408746,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
1601,33.0,single,1.0,no,1.5201938426095507,0,0,26,mar,0.7911848118894644,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1602,39.0,single,1.0,no,0.6685931585040622,0,0,26,mar,0.7774725500254827,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1603,56.0,single,1.0,no,1.108038729315765,0,0,30,mar,0.36607270639750356,1,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
1604,33.0,single,1.0,no,1.9389560181096142,0,0,30,mar,0.6888460986605546,4,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1605,44.0,divorced,1.0,no,0.7255345349042007,1,0,31,mar,0.7392769522874465,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1606,74.0,married,0.5,no,0.8446212788636152,0,0,5,may,0.6626437262665307,1,99,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1607,37.0,married,1.0,no,1.182114010513437,0,0,6,may,0.6995643148805788,2,98,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1608,31.0,married,0.5,no,0.572892277385918,0,0,12,may,0.6670587444756474,2,267,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1609,37.0,married,1.0,no,0.6685931585040622,1,0,14,may,1.2247847680691475,3,275,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1610,64.0,married,0.5,no,1.0282820219301783,0,0,18,may,0.8804633963279904,1,89,5,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1611,41.0,married,1.0,no,0.5186947884153342,1,0,18,may,0.8643195479566343,2,361,3,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
1612,58.0,married,0.5,no,0.9288244680214117,0,0,20,may,1.0197610502169012,1,87,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1613,46.0,married,0.5,no,0.7739891848950112,0,0,21,may,1.2509219124368398,1,386,3,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1614,51.0,married,1.0,no,1.2542468684560395,0,0,21,may,0.9994319685784756,3,74,5,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1615,71.0,married,0.0,no,1.36546209790142,0,0,24,may,0.8893208501620515,2,133,3,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1616,52.0,single,0.5,no,0.7803606623271537,1,0,24,may,1.3787552839467248,1,378,9,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1617,27.0,single,1.0,no,1.282703280858525,1,0,24,may,0.5253124557322333,1,389,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471805599453
1618,28.0,single,0.5,no,1.1029916894672294,0,0,25,may,0.7185722789257555,1,88,4,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
1619,59.0,married,0.0,no,1.0563840544508731,0,0,25,may,1.1365115612590955,4,358,2,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
1620,31.0,single,0.5,no,0.8177598479503398,0,0,26,may,0.9962674089755126,3,205,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
1621,47.0,divorced,0.5,no,0.8558739886573672,0,0,27,may,1.121244089128307,1,479,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1622,28.0,single,1.0,no,0.5697611593679406,0,0,27,may,1.0798391741601847,1,414,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1623,23.0,single,0.5,no,0.8407424137884579,0,0,28,may,1.1875293356008199,2,184,9,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
1624,29.0,single,0.5,no,1.3107460430341935,0,0,5,may,0.6758307305484844,1,89,4,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1625,37.0,married,1.0,no,0.5539568003837142,0,0,6,may,0.5915943801166808,1,90,3,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
1626,53.0,single,0.5,no,0.8649609631007381,0,0,13,may,0.9770668191188956,1,84,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1627,37.0,married,1.0,no,0.5301797382822312,0,0,14,may,0.9946813658198778,2,183,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1628,56.0,married,0.5,no,0.6879361213471931,1,1,17,may,1.2108162869796104,1,181,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0986122886681098
1629,27.0,single,1.0,no,0.534249747970528,0,0,17,may,0.9541900044651408,1,258,10,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1630,29.0,single,0.5,no,0.8840366860329611,1,0,19,may,0.09413899091386191,1,357,1,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471805599453
1631,37.0,married,1.0,no,1.366522918368653,0,0,20,may,0.7970044209427285,2,202,5,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1632,31.0,single,0.5,no,1.2504833699067273,0,0,21,may,0.9458912016504458,1,185,2,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
1633,25.0,single,0.5,no,1.4474487842732213,0,0,24,may,0.85705998794383,2,353,3,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1634,56.0,married,1.0,no,2.326482974440702,1,0,26,may,1.0041601097744217,1,551,5,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
1635,40.0,married,0.5,no,1.1784950603157154,0,0,26,may,0.5429229737408686,3,89,7,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
1636,39.0,divorced,0.5,no,0.6220731428691694,1,0,27,may,0.31415264921914393,1,555,2,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.6931471805599453
1637,26.0,single,0.5,no,1.584315547083578,0,0,28,may,1.339058781948204,3,196,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1638,45.0,married,0.5,no,0.5994988208306303,0,0,4,may,1.2056880706126911,1,90,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1639,48.0,married,0.5,no,1.0571066848568829,1,0,4,may,0.9239863662623959,1,89,3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1640,60.0,married,0.0,no,0.5203435934055181,0,0,4,may,1.1282127584444004,1,95,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1641,29.0,single,1.0,no,0.5260930958967792,0,0,4,may,0.7514970636222218,1,88,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1642,77.0,married,1.0,no,1.9581114221371316,0,0,4,may,1.0213078409351999,1,92,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0
1643,33.0,married,0.5,no,1.0491288835697012,0,0,4,may,1.121244089128307,1,182,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
1644,35.0,single,1.0,no,0.6763752989461171,0,0,4,may,0.5151082855579916,2,89,2,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1645,64.0,married,0.5,no,1.1966696941409598,0,0,4,may,0.4864977515167258,2,182,11,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1646,80.0,married,0.0,no,0.5802896247252619,0,0,4,may,0.6243075775229835,1,53,3,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0
1647,33.0,married,1.0,no,0.5503661322529856,1,0,5,may,0.9705838142408172,1,195,4,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1648,41.0,single,1.0,no,1.036672989227819,1,0,5,may,0.7310464531509312,1,90,7,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6931471805599453
1649,46.0,married,0.5,no,0.7526705480589045,1,0,6,may,0.7059405320198548,1,55,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1650,67.0,divorced,0.5,no,0.7733497986839705,0,0,6,may,1.2811722529015057,1,87,3,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1651,36.0,single,1.0,no,0.8620386933414209,0,0,6,may,0.6288947415298896,1,90,6,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1652,51.0,married,1.0,no,0.5182821620426549,0,0,7,may,1.3379332894264695,2,66,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1653,35.0,married,1.0,no,0.5435483797568582,0,0,7,may,0.6626437262665307,2,88,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1654,53.0,married,1.0,no,1.4344903482070763,0,0,7,may,0.6288947415298896,4,88,8,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1655,46.0,married,1.0,no,0.6250449132583268,1,0,10,may,1.2447604634927911,6,53,6,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1656,78.0,divorced,0.5,no,1.398006517048402,0,0,12,may,0.831228293330306,1,181,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1657,42.0,married,1.0,no,3.0384319220576006,0,0,12,may,0.5454136350533205,2,89,5,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1658,34.0,married,0.5,no,0.8857529335938171,0,0,12,may,0.4838557420538871,1,182,6,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
1659,34.0,married,0.5,no,0.5717192567235546,0,0,12,may,0.5328978271214898,2,181,3,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1660,66.0,married,0.5,no,0.7352157989690505,0,0,12,may,1.0754564060050895,2,392,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1661,54.0,married,1.0,no,1.0312515861019946,0,0,12,may,0.5202233862247619,3,182,10,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1662,33.0,married,0.5,no,0.6661042683303728,0,0,12,may,0.8460708663682348,1,181,5,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
1663,19.0,single,0.0,no,0.7421683182839324,0,0,12,may,0.6845264375160384,1,180,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
1664,24.0,single,0.5,no,0.7388636226128011,0,0,12,may,1.4446442441821672,1,182,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1665,29.0,single,1.0,no,1.3760199999505915,0,0,12,may,1.0351223353783885,1,50,3,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
1666,28.0,single,0.5,no,1.6029023958808954,0,0,12,may,0.9222813360113119,1,181,5,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
1667,31.0,single,1.0,no,0.7171127232942216,0,0,12,may,0.9425523003849311,1,90,10,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0
1668,54.0,divorced,0.0,no,1.5537215303976442,0,0,13,may,1.010429722788017,1,183,2,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
1669,54.0,married,0.5,no,1.1656165822573996,0,0,13,may,0.7351701703347931,1,91,4,yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
1670,77.0,married,0.0,no,1.3819536997338706,0,0,13,may,0.7931284470980356,1,91,5,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1671,40.0,married,0.5,no,0.6202112916517534,1,0,13,may,0.8256050357759438,1,181,5,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1672,63.0,divorced,1.0,no,0.5182821620426549,0,0,13,may,0.7413240359091715,1,181,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1673,37.0,married,1.0,no,1.3215248130666564,1,0,13,may,0.6402714285119976,1,87,10,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1674,48.0,married,0.5,no,0.9288244680214117,1,0,13,may,0.8661262331815833,2,182,3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1675,27.0,single,0.5,no,0.7177890844968743,0,0,13,may,0.5022048807220836,1,87,3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1676,35.0,married,1.0,no,1.9772906229654514,0,0,13,may,0.8715267863615835,1,90,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1677,68.0,married,0.5,no,0.9055611647162896,0,0,13,may,0.9154319941657372,1,71,5,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1678,37.0,single,1.0,no,0.5964500379812717,0,0,13,may,0.68018803591744,1,87,3,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1679,58.0,married,0.5,no,0.5857054986982945,0,0,13,may,0.8804633963279904,3,87,5,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1680,34.0,married,0.5,no,0.8401443276462278,0,0,14,may,1.1716978703841392,3,179,3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1681,50.0,married,0.5,no,1.430188554677116,1,0,14,may,0.5939668604703112,8,182,4,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1682,56.0,married,0.0,no,0.8250747236024933,0,0,14,may,0.6492804984543635,1,179,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1683,57.0,married,0.0,no,2.1005274347575456,0,0,14,may,1.3798357810804789,4,92,7,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1684,29.0,single,0.0,no,0.9674870014579315,0,0,14,may,1.8150903259907503,2,178,7,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1685,75.0,married,1.0,no,1.7674421615773486,0,0,14,may,1.4911182521337691,1,179,4,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1686,46.0,married,1.0,no,0.6528448015359231,0,0,14,may,1.088547502051969,4,88,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1687,72.0,married,0.5,no,1.7298201697877644,0,0,17,may,1.7493864393792564,1,181,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1688,52.0,married,1.0,no,0.733886011539049,0,0,17,may,0.9492189917431205,1,181,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1689,38.0,married,1.0,no,0.9413382330585831,0,0,17,may,0.7595616234589524,2,182,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1690,62.0,married,0.5,no,1.3447285580490964,0,0,18,may,0.6995643148805788,2,186,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
1691,53.0,married,0.5,no,0.5956863876959745,1,0,19,may,1.097180649196672,1,90,6,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6931471805599453
1692,47.0,married,0.5,no,1.0173175462748631,1,0,21,may,0.6626437262665307,3,91,8,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1693,47.0,married,0.5,no,0.6596756747624514,0,0,21,may,0.99309280313474,1,87,6,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1694,21.0,single,0.5,no,0.603296774503389,0,0,24,may,0.9591364284004664,1,89,7,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
1695,33.0,single,0.5,no,0.5791252543239657,1,0,25,may,0.6080847420160962,2,365,2,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471805599453
1696,30.0,single,0.5,no,0.6220731428691694,1,0,25,may,1.359103996549436,1,181,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1697,33.0,single,0.5,no,1.3017369730918276,0,0,26,may,0.7931284470980356,1,328,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
1698,66.0,married,0.5,no,1.1532264661408305,1,0,26,may,0.43783950476718037,2,90,11,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
1699,27.0,single,1.0,no,0.7285491076108613,0,0,26,may,1.1677005299515189,3,182,3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1700,67.0,married,0.0,no,0.9821277858522868,0,0,26,may,0.7814095629848221,2,135,5,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0
1701,46.0,married,0.5,no,0.533843491617185,0,0,27,may,0.5577747318768944,3,183,1,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
1702,23.0,single,1.0,no,0.7691837936200728,0,0,27,may,1.7960421310200558,1,178,6,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
1703,60.0,married,0.5,no,0.8774303141670341,0,0,27,may,0.5379229633241629,3,279,4,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1704,29.0,single,1.0,no,0.6903713286734423,0,0,27,may,0.6357362733466063,2,36,1,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
1705,34.0,single,0.5,no,1.1121492626212501,0,0,4,may,1.3948414216983491,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0
1706,26.0,single,1.0,no,0.6714300398392617,0,0,5,may,0.5748275202596138,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1707,28.0,single,1.0,no,0.6840973450400275,0,0,5,may,0.8840157979323584,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1708,72.0,married,0.0,no,1.1865664720193656,0,0,5,may,1.1501916651631756,4,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
1709,18.0,single,0.5,no,0.6524839860891076,0,0,5,may,1.0547456065625278,4,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
1710,32.0,married,0.5,no,0.6966061947317361,0,1,7,may,0.7989367886937825,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453
1711,77.0,married,0.5,no,0.6700126051582884,0,0,7,may,0.8142627591720092,3,-1,0,yes,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0
1712,44.0,single,0.5,no,0.7454621289034938,0,0,12,may,0.5868324663564372,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
1713,23.0,single,0.5,no,1.2332691738143668,0,0,12,may,1.0057312020064628,1,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
1714,34.0,single,1.0,no,1.2935968429569364,1,0,13,may,1.2894809060405228,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453
1715,32.0,single,0.5,no,0.8713600541629701,1,0,13,may,0.7931284470980356,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471805599453
1716,28.0,single,0.5,no,1.1931031320890322,0,0,13,may,1.2941978959186615,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1717,29.0,single,1.0,no,0.5070764004614691,0,0,13,may,0.7555374731592269,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1718,24.0,single,1.0,no,0.5186947884153342,0,0,14,may,0.981901639173479,5,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1719,33.0,single,1.0,no,1.1991796306186382,0,0,17,may,1.147470575048815,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1720,53.0,married,0.5,no,0.5399200750306159,1,0,18,may,0.9673264823705109,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
1721,84.0,divorced,0.0,no,0.7523440174437582,0,0,18,may,0.9102640240072948,3,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
1722,30.0,single,0.5,no,1.3501320294096368,0,0,19,may,0.6311804568107455,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1723,35.0,single,1.0,no,1.0925881740647287,0,0,20,may,0.48913279915473096,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1724,78.0,married,0.5,no,1.3615627664807477,0,0,20,may,0.906803812942399,3,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
1725,61.0,married,0.5,no,0.918090912378303,0,0,21,may,0.6357362733466063,4,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1726,24.0,single,0.5,no,1.2419133124715973,0,0,24,may,0.947556480969507,2,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
1727,60.0,married,0.5,no,0.5182821620426549,0,0,25,may,1.3140005232148413,4,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1728,29.0,single,1.0,no,0.5467625247496871,0,0,25,may,0.9770668191188956,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
1729,52.0,married,1.0,no,0.6668160121326611,0,0,25,may,0.7595616234589524,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1730,38.0,married,0.5,no,0.5994988208306303,0,0,26,may,0.8733205088156104,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1731,28.0,married,0.5,no,0.7854287758044057,0,0,26,may,0.6845264375160384,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1732,32.0,single,0.5,no,0.6510394210130551,0,0,26,may,1.1770029226138323,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1733,54.0,married,0.5,no,1.4185139724460556,0,0,27,may,1.5016901910591676,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
1734,45.0,married,0.5,no,1.0811354369863115,0,0,27,may,0.7655676475191643,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1735,63.0,married,0.5,no,0.752996972086611,0,0,27,may,1.015106270671919,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1736,29.0,married,1.0,no,1.9871241071398533,0,0,28,may,1.0986122886681098,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1737,33.0,single,0.5,no,0.7137240382487046,1,0,28,may,0.2919647342437818,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.6931471805599453
1738,48.0,married,0.5,no,0.5182821620426549,0,0,28,may,0.7555374731592269,5,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1739,26.0,single,1.0,no,0.7110047979599518,0,0,31,may,1.45771632574952,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
1740,52.0,married,1.0,no,0.5182821620426549,0,0,9,nov,1.0899915456242026,3,92,7,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
1741,75.0,divorced,1.0,no,1.4631334780349796,1,0,16,nov,0.7392769522874465,1,183,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1742,73.0,married,0.5,no,1.295875180756599,0,0,17,nov,0.8142627591720092,1,40,8,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1743,22.0,single,0.5,no,1.2247533072653738,0,0,8,nov,1.0636742373068293,2,38,10,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1744,63.0,married,0.5,no,1.4781019103730135,0,0,8,nov,0.9222813360113119,1,96,4,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
1745,38.0,married,1.0,no,0.5539568003837142,0,0,8,nov,0.7794429940127814,2,186,4,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
